subject_id	parent_id	subject_kind	requirement_id	level	decision	status	evidence	limitation
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	A.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	Reproduction entry point is a placeholder
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	A.2	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	No executable result-changing specification exists
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	M.1	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	Independent result or derivative dataset boundary is absent
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	M.3	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	Output licence declarations and compatibility are unresolved
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	P.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	No execution exists to inspect for host state
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	P.2	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	No accepted exact scientific runtime exists
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	P.3	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	No producing environment identity exists
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	E.1	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	No disposable scientific execution exists
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	D.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	No artifact exists to retrieve
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	D.2	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	No producing environment build exists
pilot-ds007116--derivative-reconall-fs820-native	results-derivatives	planned-derivative	D.3	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/reconall-fs820-native-attempt-001	No resolvable result licence identifier exists
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	S.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	Manifest declaration exists but no result component bytes exist
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	S.2	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	Result and governed input/output licence declarations are unresolved
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	T.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No artifact, dataset commit, run record, annex key, or output hash exists
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	T.2	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No compatible result DataLad dataset exists
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	T.3	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No producing provenance record exists
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	T.4-programmatic	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No programmatically captured scientific run exists
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	T.4-versions	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	Producing input, code, configuration, model, and runtime versions are unresolved
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	A.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	Reproduction entry point is a placeholder
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	A.2	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No executable result-changing specification exists
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	M.1	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	Independent result or derivative dataset boundary is absent
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	M.3	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	Output licence declarations and compatibility are unresolved
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	P.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No execution exists to inspect for host state
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	P.2	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No accepted exact scientific runtime exists
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	P.3	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No producing environment identity exists
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	E.1	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No disposable scientific execution exists
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	D.1	MUST	adopt	restricted	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	The family includes controlled ABCD content or is controlled itself, and authorized retrieval is not established
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	D.2	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No producing environment build exists
claim-abcd--derivative-reconall-fs820-native	results-derivatives	planned-derivative	D.3	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/reconall-fs820-native-attempt-001	No resolvable result licence identifier exists
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	S.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	Manifest declaration exists but no result component bytes exist
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	S.2	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	Result and governed input/output licence declarations are unresolved
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	T.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No artifact, dataset commit, run record, annex key, or output hash exists
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	T.2	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No compatible result DataLad dataset exists
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	T.3	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No producing provenance record exists
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	T.4-programmatic	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No programmatically captured scientific run exists
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	T.4-versions	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	Producing input, code, configuration, model, and runtime versions are unresolved
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	A.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	Reproduction entry point is a placeholder
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	A.2	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No executable result-changing specification exists
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	M.1	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	Independent result or derivative dataset boundary is absent
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	M.3	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	Output licence declarations and compatibility are unresolved
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	P.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No execution exists to inspect for host state
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	P.2	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No accepted exact scientific runtime exists
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	P.3	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No producing environment identity exists
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	E.1	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No disposable scientific execution exists
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	D.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No artifact exists to retrieve
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	D.2	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No producing environment build exists
pilot-ds007116--derivative-racl-native	results-derivatives	planned-derivative	D.3	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/racl-native-attempt-001	No resolvable result licence identifier exists
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	S.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	Manifest declaration exists but no result component bytes exist
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	S.2	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	Result and governed input/output licence declarations are unresolved
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	T.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	No artifact, dataset commit, run record, annex key, or output hash exists
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	T.2	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	No compatible result DataLad dataset exists
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	T.3	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	No producing provenance record exists
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	T.4-programmatic	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	No programmatically captured scientific run exists
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	T.4-versions	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	Producing input, code, configuration, model, and runtime versions are unresolved
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	A.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	Reproduction entry point is a placeholder
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	A.2	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	No executable result-changing specification exists
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	M.1	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	Independent result or derivative dataset boundary is absent
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	M.3	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	Output licence declarations and compatibility are unresolved
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	P.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	No execution exists to inspect for host state
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	P.2	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	No accepted exact scientific runtime exists
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	P.3	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	No producing environment identity exists
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	E.1	SHOULD	adopt	unmet	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	No disposable scientific execution exists
claim-abcd--derivative-racl-native	results-derivatives	planned-derivative	D.1	MUST	adopt	restricted	result-manifest.tsv;PLANNED:studies/abcd/derivatives/racl-native-attempt-001	The family includes controlled ABCD content or is controlled itself, and authorized retrieval is not established
